time,t2m_cel,trigger
2010-05-23,36.75,0
2010-05-24,36.35,0
2010-05-25,36.65,0
2010-05-26,37.35,0
2010-05-27,37.900000000000006,0
2010-05-28,36.325,0
2010-05-29,35.025,0
2010-05-30,33.480000000000004,0
2010-05-31,34.65,0
2010-06-01,36.875,0
2010-06-02,36.425,0
2010-06-03,35.45,0
2010-06-04,35.075,0
2010-06-05,33.550000000000004,0
2010-06-06,34.4,0
2010-06-07,30.8,0
2010-06-08,30.75,0
2010-06-09,32.925,0
2010-06-10,33.225,0
2010-06-11,36.2,0
2010-06-12,35.925,0
2010-06-13,37.05,0
2010-06-14,35.925,0
2010-06-15,33.45,0
2010-06-16,34.275,0
2010-06-17,35.075,0
2010-06-18,36.45,0
2010-06-19,38.25,0
2010-06-20,40.325,0
2010-06-21,40.475,0
2010-06-22,40.65,0
2010-06-23,39.675,0
2010-06-24,37.875,0
2010-06-25,36.625,0
2010-06-26,37.275,0
2010-06-27,39.45,0
2010-06-28,39.175,0
2010-06-29,38.675,0
2010-06-30,36.35,0
2010-07-01,37.125,0
2010-07-02,36.575,0
2010-07-03,37.675,0
2010-07-04,37.95,0
2010-07-05,34.55,0
2010-07-06,32.95,0
2010-07-07,33.5,0
2010-07-08,37.8,0
2010-07-09,39.275000000000006,0
2010-07-10,39.775,0
2010-07-11,40.725,0
2010-07-12,38.875,0
2010-07-13,37.1,0
2010-07-14,37.8,0
2010-07-15,38.525,0
2010-07-16,39.65,0
2010-07-17,38.95,0
2010-07-18,39.85,0
2010-07-19,39.025,0
2010-07-20,32.9,0
2010-07-21,31.4,0
2010-07-22,31.35,0
2010-07-23,33.65,0
2010-07-24,36.275,0
2010-07-25,36.525,0
2010-07-26,33.575,0
2010-07-27,28.275,0
2010-07-28,26.425,0
2010-07-29,29.925,0
2010-07-30,32.45,0
2010-07-31,32.75,0
2011-04-01,22.475,0
2011-04-02,20.65,0
2011-04-03,20.6,0
2011-04-04,21.225,0
2011-04-05,22.425,0
2011-04-06,21.65,0
2011-04-07,21.425,0
2011-04-08,23.225,0
2011-04-09,23.450000000000003,0
2011-04-10,22.775,0
2011-04-11,23.525,0
2011-04-12,24.125,0
2011-04-13,25.625,0
2011-04-14,26.472500000000004,0
2011-04-15,27.11,0
2011-04-16,25.1975,0
2011-04-17,24.225,0
2011-04-18,24.45,0
2011-04-19,24.3325,0
